"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
"go-X9vCkGM-k7IJ9lsxAAAAAA==","google","https://in.linkedin.com/jobs/view/specialist-software-engineer-net-fullstack-%2B-aws-at-nice-4162970156?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Specialist Software Engineer (.NET Fullstack + AWS)","NICE","Pune, Maharashtra","2025-02-25","","","","","","",True,"","","","","So, what’s the role all about?

We are looking for an experienced Senior Software Engineer to join our growing team of highly skilled engineers working on a variety of applications and services to support our omni-channel, proactive communication platform. You will be working in multidisciplinary team with other professionals delivering high quality and secure software within an Agile delivery framework. The role will be based in Pune, India. Extensive collaboration and communication with US based teams will be a key part of the job, so excellent communication skills are critical.

How will you make an impact?
• Write, test and maintain code which adheres to internal guidelines and industry best practices.
• Responsible for delivering feature(s) independently of high quality.
• Contributes actively to low level design definitions.
• Ensure applications are built to modern security standards.
• Write reusable code and libraries.
• Write automated tests to ensure code has the appropriate level of test coverage.
• Take part in code reviews (as reviewer and reviewee).
• Participate and contribute in team Scrum ceremonies.
• Create and maintain the required documentation.
• Is a team player

Have you got what it takes?
• 10+ years of software development experience.
• 6+ years of strong C# experience, including OOP and modern design patterns.
• Expertise in .NET Core and Microservices development.
• Experience in designing and building web-based products using .NET Core.
• Strong relational database skills, with proficiency in writing and troubleshooting SQL.
• Proficient in writing testable, reusable code and developing scalable applications.
• Experience writing Unit Test cases (Backend and UI).
• Hands-on experience with CI/CD, Git, GitHub Actions, and Jenkins for pipeline deployments.
• Experience with AWS technologies (CloudFront, S3, etc.).
• UI development experience with Angular, Angular Material, HTML5, and CSS3 is a plus.
• Excellent communication, analytical, and problem-solving skills.
• Familiarity and/or experience with public cloud infrastructures and technologies such as Amazon Web Services (AWS)

What’s in it for you?

Join an ever-growing, market disrupting, global company where the teams – comprised of the best of the best – work in a fast-paced, collaborative, and creative environment! As the market leader, every day at NICE is a chance to learn and grow, and there are endless internal career opportunities across multiple roles, disciplines, domains, and locations. If you are passionate, innovative, and excited to constantly raise the bar, you may just be our next NICEr!

Enjoy NICE-FLEX!

At NICE, we work according to the NICE-FLEX hybrid model, which enables maximum flexibility: 2 days working from the office and 3 days of remote work, each week. Naturally, office days focus on face-to-face meetings, where teamwork and collaborative thinking generate innovation, new ideas, and a vibrant, interactive atmosphere.

Reporting into: Tech Manager, Engineering, CX

Role Type: Individual Contributor","","","","","","","",""
"go-m0L0o8Rk4b3xCFx1AAAAAA==","google","https://jobs.siemens.com/careers/job/563156123571441-software-engineer-full-stack-developer-net-pune-maharashtra-india?domain=siemens.com&microsite=siemens.com&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Software Engineer -  Full Stack Developer, .NET","Siemens","Pune, Maharashtra","2025-02-20","","","","","","",False,"","","","","Would you like to be a part of a global company? 

Our Software R&D activities focused on the varied fields of electrification, automation and digitalization, provides end-to-end support to our global customers on their unique digital transformation journey by conceptualizing and implementing services for the Siemens Xcelerator.

We aim to increase our strength on solution and product development with world class SW development experts. We turn data into actionable insights for smarter decisions.

We empower our people to stay resilient and relevant in a constantly changing world. We’re looking for people who are always searching for creative ways to grow and learn. People who want to make a real impact, now and in the future.

About the role:

We are looking for a Full-Stack Developer with expertise in .NET Core, Java Spring Boot, and cloud-based application development. The ideal candidate should have experience working with React/Angular/Node.js on the frontend and cloud platforms such as Azure or AWS. This role requires a strong understanding of modern software architectures, DevOps principles, and containerization technologies.

Key Responsibilities:
• Design, develop, modify, and implement high-quality software solutions.
• Build and maintain cloud-based applications using C#/.NET Core or Java Spring Boot.
• Develop frontend applications using React, Angular, or Node.js.
• Work with cloud platforms (Azure, AWS) to ensure scalability, security, and performance.
• Implement containerization technologies like Docker and Kubernetes.
• Apply DevOps principles for automated deployments and infrastructure optimization.
• Ensure security best practices are followed in cloud-based applications.
• Focus on customer expectations, quality, and timely delivery.
• Guide and mentor junior engineers, acting as a technical lead when necessary.
• Work in an Agile (Scrum) environment, contributing to team success.

Mandatory Requirements:
• 4 to 8 years of hands-on experience in software development.
• Proficiency in C#/.NET Core or Java Spring Boot.
• Experience with React, Angular, or Node.js.
• Openness and ability to switch between .NET and Java when needed.
• Strong understanding of cloud concepts and cloud-based application development.

Good to Have:
• Exposure to multiple cloud platforms like Azure, AWS, and open-source cloud components.
• Hands-on experience with Docker, Kubernetes, Terraform, and Python.
• Familiarity with frontend technologies like TypeScript, JavaScript, HTML, and CSS.

Preferred Skills & Attributes:
• Strong understanding of modern software architectures and DevOps principles.
• Experience with cloud deployments, scalability, and performance optimization.
• Ability to analyze complex problems and deliver effective solutions.
• Excellent communication and teamwork skills to collaborate across teams and geographies.
• Self-motivated and able to work independently on complex projects.

Working at Siemens Software

We offer great benefits and rewards, as you'd expect from a world leader in industrial software.

We offer great benefits you'd expect from a world leader in industrial software.

We are an equal-opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, sex, gender, gender expression, sexual orientation, age, marital status, veteran status, or disability status.

Siemens Software, Transform the everyday with us !

#LI-PLM

#LI-Hybrid

#LI-JS3

#SWSaaS

#SiemensXcelerator

#DigitalTransformation

#Innovation

#IoT

#Industry40

#Automation

#SmartInfrastructure

#FutureOfWork","","","","","","","",""
"go-n2SOv0IM97DlEitUAAAAAA==","google","https://careers.mastercard.com/us/en/job/R-212703/Senior-Software-Engineer-Priceless-Platform-Pune-India?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Senior Software Engineer, Priceless Platform, Pune, India","Mastercard","Pune, Maharashtra","2025-02-16","","","","","","",False,"","","","","Our Purpose

We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.

Title and Summary

Senior Software Engineer, Priceless Platform, Pune, India

Overview
Come talk to us, if you are interested in scaling an AWS based global platform, and if you are a fantastic software engineer with experience in designing, coding and operating world-class distributed systems, and want to work in a high-growth, fast-paced startup like organization within Mastercard.
The Priceless Platform was created by a Silicon Valley startup that Mastercard acquired. We are experiencing significant growth, and we are looking for seasoned engineers in Pune, India, with experience and passion scaling an AWS cloud and cloud native platform.
An e-commerce like workflow platform, Priceless Platform is Mastercard’s premium B2B2C platform. It delivers experiences and benefits to banks and partners globally, for their customers. Even after becoming part of Mastercard, we continue to run at high velocity, and drive impact. Our portfolio is expanding significantly, and we need to flawlessly execute to grow the business, while also designing and building for scale.
The Role
We are looking for multiple positions – with a focus on development, operations, DevOps, Automation and SRE experience.
As a Senior Software Engineer at Priceless Platform, you will be responsible for designing, developing, testing, delivering, and monitoring scalable and secure cloud architectures, using various AWS cloud and cloud native platforms, such as EC2, ECS, S3, RDS. You will need to improve and expand the existing Priceless platform, as well as extend the platform using sidecar services or other microservices, using AWS, open source, and in-house developed capabilities. You will need to ensure that our platform is resilient, secure, high performance and cost-efficient, as we scale it globally in more countries.
You have experience in one or more of the following areas. But more importantly, you are truly passionate and care deeply about building amazing software, focusing on – UI/UX, mobile development, full-stack engineering, scaled backend, API design, SRE, Test Automation, and managing/administering large scale Databases.
Your expertise and passion in building, testing and deploying high performant front ends, scale out distributed systems, cloud-native platforms that surprise and delight our customers. Your experience in designing and coding robust system designs will be essential in delivering reliable, secure, and scalable platforms. This role is based out of our Mastercard location in Pune, India.

Responsibilities
• Contribute to all parts of software development and deployment lifecycle, including design, development, documentation, testing, monitoring, and operations.
• Dive technical conversations and decisions making in product and infrastructural aspects end-to-end.
• Build software and services. Build automation tests. Build monitoring infrastructure and deployment infrastructure. You are hands-on, but can also do system design.
• Work with other engineers, perform design reviews and code reviews to ensure high-quality software development, foster a culture of collaboration and continuous improvement within the team.
• Collaborate with cross-functional engineers to build new features at large-scale, while improving internal engineering standards, tooling, and automation processes.
• Build mobile and web- friendly pages and APIs.
• Implement DevSecOps practices, integrate security throughout the software development lifecycle, ensure compliance and protect software systems.
• Ensure observability through effective logging, monitoring, and alerting mechanisms for system health and performance.
• Partner with platform engineering leads to support in regulating cloud infrastructure, reduce operational cost and simplify vendor management.
• Makes recommendations to improve the process efficiency and effectiveness of platform reliability and operations.
• Thrive in a fast-paced startup environment, adapting quickly to changing requirements.
• Stay updated with open-source emerging technologies and industry trends.
• Emulate and drive Mastercard Way behaviors through collaborative behaviors, recognitions, coaching, and employee engagement.

We are looking for someone who meets the following requirements:
Requirements:
• Strong working experience in at least two of the technologies in – PHP, Python, React, Golang and Java
• Experience with concurrency and memory management.
• Responsive web development, with professional React/Angular experience and advanced JavaScript proficiency.
• Experience with SQL and NO SQL databases like MySQL, Postgres, MongoDb etc..
• Cloud Native Application Development
• Event driven microservices with popular messaging frameworks like Kafka, RabbitMQ, etc.
• Strong troubleshooting skills
• Ability to work effectively and collaboratively with a team in Pune and a global team in US.
• Preferred experiences:
o Public Cloud Environments
o Serverless Application Development
o Multi Region Code deployments
o Distributed Databases experience
o In memory cache implementations

Corporate Security Responsibility

All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:
• Abide by Mastercard’s security policies and practices;
• Ensure the confidentiality and integrity of the information being accessed;
• Report any suspected information security violation or breach, and
• Complete all periodic mandatory security trainings in accordance with Mastercard’s guidelines.","","","","","","","",""
"go-HWD6Rz8_5beoug_1AAAAAA==","google","https://in.linkedin.com/jobs/view/senior-product-software-engineer-ui-developer-reactjs-at-wolters-kluwer-4168439359?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Senior Product Software Engineer (UI Developer) - ReactJs","Wolters Kluwer","Pune, Maharashtra","2025-02-13","","","","","","",False,"","","","","Role: Senior Product Software Engineer (UI Developer)

Qualification: B.E/B.Tech. (Computer), MCA

Experience: 5-10 Years

Key Skills:
• Frontend Frameworks: AngularJS, Angular 2+, React.js
• Web Technologies: HTML, CSS, JavaScript, TypeScript
• Backend & API Integration: Node.js, RESTful APIs
• Cloud & DevOps: AWS, Docker, Kubernetes, CI/CD (Jenkins, GitHub Actions, GitLab CI)
• Security & Logging: Security Best Practices, Kibana
• Version Control & Build Tools: GitHub/GitLab
• Testing: JUnit, Jest, Cypress

Mandatory Skills:
• Strong experience in React.js and NodeJS
• Proficiency in HTML, CSS, and JavaScript/TypeScript
• Hands-on experience with AWS, Docker, and CI/CD pipelines
• Knowledge of Security best practices (e.g., authentication, authorization, secure coding)
• Strong experience in Unit Testing and Logging frameworks

Job Description:
• Develop and maintain modern UI applications using React.js and NodeJS
• Implement security best practices for web applications, including authentication and authorization mechanisms
• Work with Kibana for log analysis and monitoring
• Optimize UI performance and ensure cross-browser compatibility
• Set up CI/CD pipelines for seamless deployments using AWS services, Docker, and Kubernetes
• Deploy and manage frontend applications in AWS cloud environments
• Participate in Agile development, peer code reviews, and sprint planning

Preferred Candidates: Those with strong UI expertise, a deep understanding of frontend frameworks, and experience working with modern cloud-based applications.","","","","","","","",""
"go-4Gr7pmKI5Jn8cLQNAAAAAA==","google","https://in.linkedin.com/jobs/view/specialist-i-software-engineering-ms-net-at-ust-4165448123?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Specialist I - Software Engineering (MS.Net)","UST","Pune, Maharashtra","2025-02-12","","","","","","",False,"","","","","Role Description

Job Description:
• 8 to 10 years of strong technical experience with systems using .Net systems/applications.
• Strong technical expertise and work experience in .Net, .Net Core & C#
• Excellent understanding in WebAPI, REST, SOAP and HTTP protocols.
• Strong database SQL Server skills writing performant queries, Stored procedures and SQL optimization techniques.
• Good understanding and expertise in ASP.NET MVC/Angular/React JS/ JavaScript/jQuery/HTML/CSS-like front-end technologies .
• Ability to understand customer business and assess the criticality of their needs and requests.
• Excellent verbal and written communication skills.
• Strong analytical and Problem-solving skills.
• Manage and mentor team members using an offshore/onsite working model.

Skills

C# .Net,.Net Core,Webapi,Restful Api","","","","","","","",""
"go-Vf0tZd7_iHfFviHhAAAAAA==","google","https://in.linkedin.com/jobs/view/principle-engineer-at-corporate-company-4165430960?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Principle Engineer","Corporate Company","Pune, Maharashtra","2025-02-11","","","","","","",False,"","","","","Principal Engineer","","","","","","","",""
"go--WOe2-E_9jODobgRAAAAAA==","google","https://in.linkedin.com/jobs/view/software-developer-%E2%80%93-office-add-ins-at-micro1-4168374714?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Software Developer – Office Add-ins","micro1","Pune, Maharashtra","2025-02-07","contract","","","","","",False,"","","","","Job Title: Senior Office Add-in Developer (Contractor)

Job Type: Contract

Location: Hybrid Bangalore, Pune and Delhi

About Us:

Our mission at micro1 is to match the most talented people in the world with their dream jobs. If you are looking to be at the forefront of AI innovation and work with some of the fastest growing companies in Silicon Valley, we invite you to apply for a role. By joining the micro1 community, your resume will become visible to top industry leaders, unlocking access to the best career opportunities on the market.

Job Summary:

We are seeking a talented Office Add-in Developer to join our innovative team. As an expert in Office Add-ins, you will drive the development and enhancement of custom solutions to optimize the functionality and user experience of Office applications. This is a full-time role that offers a hybrid work environment in the vibrant city of Bangalore.

Key Responsibilities:

• Design, develop, and maintain Office Add-ins to meet user requirements and enhance functionality.

• Collaborate with cross-functional teams to integrate Office Add-ins with other applications and systems.

• Conduct testing and debugging to ensure high-quality deliverables.

• Document processes and provide detailed written and verbal instructions for end-users and technical teams.

• Stay updated with the latest Office Add-in technologies and implement best practices.

• Provide support and troubleshooting for existing Office Add-ins.

• Contribute to the continuous improvement of development processes and tools.

Required Skills and Qualifications:

• Proven experience in developing Office Add-ins with a strong portfolio of projects.

•Proven experience in developing Office Add-ins – web add-ins and/or VSTO .NET add-ins in C#

• Excellent written and verbal communication skills.

• Strong understanding of Office applications and their extensibility options.

• Proficient in programming languages relevant to Office Add-in development.

• Ability to work collaboratively in a hybrid work setting.

• Strong problem-solving skills and attention to detail.

• Bachelor's degree in Computer Science, Information Technology, or related field.

Preferred Qualifications:

• Experience with cloud-based integration of Office Add-ins.

• Familiarity with Agile development methodologies.

• Certifications in Microsoft Office technologies.","","","","","","","",""
"go-ESH8Hhjx1s0E6u3lAAAAAA==","google","https://search.jobs.barclays/job/pune/software-engineer-permissions/13015/64995557280?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Software Engineer Permissions","Barclays","Pune, Maharashtra","2025-02-04","","","","","","",False,"","","","","Join us as a “Software Engineer Permissions"" at Barclays, where you'll spearhead the evolution of our digital landscape, driving innovation and excellence. You'll harness cutting-edge technology to revolutionise our digital offerings, ensuring unapparelled customer experiences.

You may be assessed on the key critical skills relevant for success in role, such as experience with React, Java, APIs & microservices , PostgreSQL , Policy Management as well as job-specific skillsets.

To be successful as a ""Software Engineer Permissions"", you should have experience with:

Basic/ Essential Qualifications:
• Full stack development with web and mobile front-end technologies e.g React, Java, APIs & microservices.
• Experience in PostgreSQL, data structures, workflow.
• Site Reliability Engineering (automation, observability, incident management, resilience, disaster recovery, high availability, documentation).
• Policy Management (XACML, Open Policy Agent, OPA Gateways, OPA debugging and testing, Rego policy language, Styra DAS).
• Implementation of role-based access control and policy-based access control (Attribute Based Access Control) systems in mandatory access and discretionary access based scenarios. 
• Expertise in coding.

This role will be based out of Pune.

Purpose of the role

To lead and manage engineering teams, providing technical guidance, mentorship, and support to ensure the delivery of high-quality software solutions, driving technical excellence, fostering a culture of innovation, and collaborating with cross-functional teams to align technical decisions with business objectives.

Accountabilities
• Lead engineering teams effectively, fostering a collaborative and high-performance culture to achieve project goals and meet organizational objectives.
• Oversee timelines, team allocation, risk management and task prioritization to ensure the successful delivery of solutions within scope, time, and budget.
• Mentor and support team members' professional growth, conduct performance reviews, provide actionable feedback, and identify opportunities for improvement.
• Evaluation and enhancement of engineering processes, tools, and methodologies to increase efficiency, streamline workflows, and optimize team productivity.
• Collaboration with business partners, product managers, designers, and other stakeholders to translate business requirements into technical solutions and ensure a cohesive approach to product development.
• Enforcement of technology standards, facilitate peer reviews, and implement robust testing practices to ensure the delivery of high-quality solutions.

Assistant Vice President Expectations
• Consult on complex issues; providing advice to People Leaders to support the resolution of escalated issues.
• Identify ways to mitigate risk and developing new policies/procedures in support of the control and governance agenda.
• Take ownership for managing risk and strengthening controls in relation to the work done.
• Perform work that is closely related to that of other areas, which requires understanding of how areas coordinate and contribute to the achievement of the objectives of the organisation sub-function.
• Collaborate with other areas of work, for business aligned support areas to keep up to speed with business activity and the business strategy.
• Engage in complex analysis of data from multiple sources of information, internal and external sources such as procedures and practises (in other areas, teams, companies, etc).to solve problems creatively and effectively.
• Communicate complex information. 'Complex' information could include sensitive information or information that is difficult to communicate because of its content or its audience.
• Influence or convince stakeholders to achieve outcomes.

All colleagues will be expected to demonstrate the Barclays Values of Respect, Integrity, Service, Excellence and Stewardship – our moral compass, helping us do what we believe is right. They will also be expected to demonstrate the Barclays Mindset – to Empower, Challenge and Drive – the operating manual for how we behave.","","","","","","","",""
"go-YN-_hYqsK3tuw9PbAAAAAA==","google","https://careers.mastercard.com/us/en/job/R-235307/Senior-Software-Engineer-1-Java-Full-stack-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Senior Software Engineer-1 (Java Full stack developer)","Mastercard","Pune, Maharashtra","2025-01-30","","","","","","",False,"","","","","Job Title:

Senior Software Engineer-1 (Java Full stack developer)

Overview:

Who is Mastercard?
We work to connect and power an inclusive, digital economy that benefits everyone, everywhere, by making transactions safe, simple, smart, and accessible. Using secure data and networks, partnerships, and passion, our innovations and solutions help individuals, financial institutions, governments, and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation, and delivers better business results.

Technology at Mastercard
What we create today will define tomorrow. Revolutionary technologies that reshape the digital economy to be more connected and inclusive than ever before. Safer, faster, more sustainable. 
And we need the best people to do it. Technologists who are energized by the challenges of a truly global network. With the talent and vision to create the critical systems and products that power global commerce and connect people everywhere to the vital goods and services they need every day.
Working at Mastercard means being part of a unique culture. Inclusive and diverse, a rich collaboration of ideas and perspectives. A place that celebrates your strengths, values your experiences, and offers you the flexibility to shape a career across disciplines and continents. And the opportunity to work alongside experts and leaders at every level of the business, improving what exists, and inventing what’s next.

About the role
Role:
This position is a member of the STRM - Security Threat and Response Management team which is responsible for security monitoring and response functions for Mastercard, accounting for both physical and cyber security events. Engineer would build new software capabilities, support existing solutions, provide technical oversight and lend its expertise to the program.
• Participate in the gathering of business requirements
• Produce software designs that align with MasterCard’s Enterprise Architecture
and leverage our enterprise services.
• Writes codes that meet MasterCard’s business needs.
• Produces code thar are of high quality standards and is delivered on time.
• Ensure that software and system design and delivery support the goal of zero
down time in production.
• Work closely with business partners on product definition, product roadmaps,
business case development.
• Respond to operational and business concerns or issues relative to future
business programs, projects, or enhancements to ensure consistent delivery of
quality services.
• Collaborates with all stakeholders ( Quality, Product and other Engineering
Teams)
· Estimate and own delivery tasks (design, dev, test, deployment, configuration, documentation)
· Automate build, operate, and run aspects of software
· Drive code/design/process trade-off discussions within their team when required
· Be a voice of the team, performing demos/acceptance discussions with Product owners and confidently communicating elsewhere when needed
· Drive adoption of technology standards and practices and review code, test, and automation work of team members
· Mentor and guide new and less-experienced team members

All about you

· Good oral and written communicator. Explains concepts accurately and well across a range of technical and business domains. Very high level of precision in technical and design discussions. Conveys and communicates ideas in a way that significantly enhances understanding, collaboration, and engagement. Communicates very well across seniority levels, roles, and geographies.
· Highly effective debugging complex issues and relentless in discovering root causes of bugs that span multiple services and product modules.
· Mentors junior engineers and interns to a high level of productivity and independence. Teaches technical and domain knowledge, and best practices. Encourages others to take on additional opportunities and challenges.
· Manage builds and artifacts delivery/release using standard tools. Ability to understand/automate software upgrades, patches, and releases via CI/CD pipelines. Familiarity with application/system metrics collection, observability, and monitoring.
• Strong analytical and problem-solving abilities, with quick adaptation to new
technologies, methodologies, and systems
• High-energy, detailed-oriented, proactive and able to function under pressure in
an independent environment along with a high degree of initiative and self-
motivation to drive results.
• Strong interpersonal, relationship-building with a solid track record for
developing internal and external
• Proficient working and managing Products on with JEE, Java 8 or higher, Spring
Stack, Hibernate, and Database (Oracle,SQL Server, ANy noSQL DB like Redis,
Mongo), React JS or Angular 8 or higher
• Experience in the following a plus:
• Web Services -REST, Tomcat, HTML/ javascript/ JQuery, SharePoint, UNIX (Shell
scripting)
• Experience with various tools( Gradle/ Maven); Orchestration Tools (
Chef/Ansible) ; Jenkins, Sonarcube and methodologies ( Waterfall, Agile )
• Experience of working with different Infrastructure components like Public Cloud
(AWS/ Azure/GCP) , containerisation(Docker, Kubernetes, Open Shift)
• Apply advanced design patterns, Application Programming Interface (API) standards, adoption, and commercialization. Write performant code and debug/troubleshoot complex issues across multi-tiered software architectures. Analyzes/Designs/Implements scalable data retention architectures.
· Leads planning, prioritizing and scoping features, backlog, technical debt, and enhancements for their team, making the right tradeoffs by collaborating with team, business, and management stakeholders. Coordinates with product owners to drive acceptance and signoffs. Understands, reports, and optimizes delivery metrics to continuously improve them (e.g., velocity, throughput, lead time, defect leakage, burndown);","","","","","","","",""
"go-7cQF7eXBbY0SOKWGAAAAAA==","google","https://jobs.siemens.com/careers/job/563156123202927-software-developer-node-js-golang--pune-maharashtra-india?domain=siemens.com&microsite=siemens.com&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Software Developer(Node.js, Golang)","Siemens","Pune, Maharashtra","2025-01-29","","","","","","",False,"","","","","Hello Visionary!

We empower our people to stay resilient and relevant in a constantly changing world. We’re looking for people who are always searching for creative ways to grow and learn. People who want to make a real impact, now and in the future.

Does that sound like you? Then it seems like you’d make a great addition to our vibrant team.

We are looking for a Software Developer (Node.js, Golang).

You’ll make a difference by:

• Having Accountability for designing, developing, enhancing testing and documenting new and modified functionality to support software development.

• Having Good hands on with Node.js development.

• Having Good hands on with Oops concept.

• Reviewing relevant requirements, standards and other documentation to clarify and understand software engineering requirements.

• Contributing to design discussions and in creating Detailed Design requirements based on software functional requirements.

• Providing estimates for modules under development, and estimates own work.

• Executing software (unit and integration) tests.

• Adhering to the software quality process through the execution of module, subsystem and system test procedures.

• Analyzing localization requirements and designs/adapts products and solutions accordingly.

We will prefer candidates with the below skills:

• Node.js, Oops concept.

• AWS Basic.

You’ll win us over by:

• Having An engineering degree B.E/B.Tech/MCA/M.Tech/M.Sc with good academic record.

• 2-4 Years of Relevant experience as a Software Developer.

• Good to have Golang experience.

We’ll support you with:

• Hybrid working Opportunities.

• Diverse and inclusive culture.

• Great variety of learning & development opportunities.

Join us and be yourself!

We value your unique identity and perspective, recognizing that our strength comes from the diverse backgrounds, experiences, and thoughts of our team members. We are fully committed to providing equitable opportunities and building a workplace that reflects the diversity of society. We also support you in your personal and professional journey by providing resources to help you thrive. Come bring your authentic self and create a better tomorrow with us.

Make your mark in our exciting world at Siemens.

This role is based in Pune and is an Individual contributor role. You might be required to visit other locations within India and outside. In return, you'll get the chance to work with teams impacting - and the shape of things to come. We're Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries.

Find out more about Siemens careers at: www.siemens.com/careers","","","","","","","",""
"go-ajugYJuEnxkba9qCAAAAAA==","google","https://careers.scan-group.com/en/postings/4caf13ec-4703-42f9-981c-20f7d9add4f3?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Software Engineer - Java Lead","Scan-Group","Pune, Maharashtra","","fulltime","","","","","",False,"","","","","Software Engineer - Java Lead

Department: Technology

Employment Type: Full Time

Location: Pune

Description

Are you passionate about leading technical teams, solving complex problems and driving innovative solutions?

We are seeking an experienced Java Lead to join our dynamic team and take charge of exciting tech initiatives. As a leader, you will play a critical role in designing and delivering robust Java-based applications that will have a significant impact on our users and clients. If you have a deep expertise in Java development, strong leadership skills and a passion for driving technological change, we would love to hear from you.

What You'll Do...
• Lead and actively participate in team design, peer reviews, code reviews, and coding tasks, ensuring hands-on involvement in development and enhancement activities
• Analyze business requirements, provide effective solutions, and create high-level and detailed design documents while coaching other developers
• Develop, modify, or maintain software code according to functional, non-functional, and technical designs, addressing defects and writing test cases to ensure quality
• Actively engage in documentation and foster a collaborative environment through peer reviews and design discussions
• Provide leadership and technical guidance to the team, helping to develop and share expertise
• Encourage innovation and initiative to add value, cultivating a positive, self-motivated, and proactive work environment
• Adapt to changing priorities and handle multiple tasks efficiently under pressure
• Communicate effectively with both technical and non-technical stakeholders, leading negotiations and ensuring alignment on requirements and solutions

What You'll Need...
• At least 8+ years of experience in Java/J2EE development with a strong background in Core Java, Spring Boot, and Spring MVC
• Strong leadership and team collaboration skills, with a hands-on approach to coding, code enhancement, and development
• Ability to analyze business requirements and translate them into effective solutions, including high-level and detailed design documentation
• Proficiency in analyzing defects, providing fast and accurate solutions and writing comprehensive test cases
• A solid team player who is proactive in coaching and mentoring others while sharing technical expertise
• A positive attitude, ambition, and self-motivation, with a focus on leading innovative initiatives and cultivating a knowledge-sharing environment
• Ability to work efficiently under pressure and handle multiple tasks with changing priorities
• Excellent communication and negotiation skills, with expertise in Java, J2EE, Jasper, Eclipse, GIT, Web Services, XML, Oracle SQL, and PL/SQL
• Experience with AWS, GWT, Spring, Unix, JBoss, and Maven is a plus
• Experience with frameworks like GWT REST Easy, jQuery, and familiarity with Linux/Ubuntu environments
• Knowledge of integration tools like Bitbucket, JIRA, and Bamboo

Here’s What We Offer…
At Scan-IT, we pride ourselves on our vibrant and supportive culture. Join our dynamic, international team and take on meaningful responsibilities from day one.

Innovative Environment: Explore new technologies in the transportation and logistics industry.

Collaborative Culture: Work with some of the industry’s best in an open and creative environment.

Professional Growth: Benefit from continuous learning, mentorship, and career advancement.

Impactful Work: Enhance efficiency and drive global success.

Inclusive Workplace: Enjoy hybrid work opportunities and a supportive, diverse culture.

Competitive Compensation: Receive a salary that reflects your expertise.

Growth Opportunities: Achieve your full potential with ample professional and personal development opportunities.

Join Scan-IT and be part of a team that’s shaping the future of the transportation and logistics industry.

Visit www.scan-it.com.sg and follow us on LinkedIn, Facebook and X.","","","","","","","",""
